City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Puerto Quijarro,BO,2021-12-20 19:20:45,-17.7833,-57.7667,80.17,79,100,2.44
295,Nhulunbuy,AU,2021-12-20 19:20:46,-12.2333,136.7667,79.41,78,100,0.0
296,Bilma,NE,2021-12-20 19:20:46,18.6853,12.9164,63.27,22,0,6.96
297,Muhldorf,DE,2021-12-20 19:20:46,48.25,12.5333,31.12,97,1,2.13
298,Alta Floresta,BR,2021-12-20 19:20:47,-9.8756,-56.0861,78.62,83,90,2.3
299,Kourou,GF,2021-12-20 19:20:47,5.1552,-52.6478,87.85,68,59,7.27
300,Rio Gallegos,AR,2021-12-20 19:19:05,-51.6226,-69.2181,64.45,29,75,42.57
301,Ereymentau,KZ,2021-12-20 19:20:48,51.6199,73.1033,25.59,92,100,8.39
302,Abapo,BO,2021-12-20 19:20:48,-18.8333,-63.4667,66.36,99,100,2.75
303,Caxito,AO,2021-12-20 19:20:48,-8.5785,13.6643,79.45,83,14,4.47
304,Katakwi,UG,2021-12-20 19:20:49,1.8911,33.9661,77.36,49,92,11.03
305,Chernyshevskiy,RU,2021-12-20 19:20:49,63.0128,112.4714,-23.24,99,100,3.13
306,Tazovskiy,RU,2021-12-20 19:20:49,67.4667,78.7,-35.03,99,78,6.98
307,Krasnovishersk,RU,2021-12-20 19:20:50,60.4078,57.082,5.02,95,100,7.34
308,Cabo San Lucas,MX,2021-12-20 19:20:50,22.8909,-109.9124,77.5,46,75,3.0
309,Beloha,MG,2021-12-20 19:20:50,-25.1667,45.05,68.52,72,100,17.27
310,Severodvinsk,RU,2021-12-20 19:20:51,64.5635,39.8302,-14.69,95,91,5.68
311,Bathsheba,BB,2021-12-20 19:20:51,13.2167,-59.5167,84.81,61,40,21.85
312,Caldwell,US,2021-12-20 19:20:52,43.6629,-116.6874,48.07,80,20,0.0
313,Palmer,US,2021-12-20 19:20:52,42.1584,-72.3287,36.14,39,75,1.01
314,Brownsville,US,2021-12-20 19:20:52,25.9018,-97.4975,64.38,73,20,5.99
315,Rock Sound,BS,2021-12-20 19:20:53,24.9,-76.2,77.67,71,44,6.2
316,Serik,TR,2021-12-20 19:20:53,36.9169,31.0989,49.75,67,0,9.75
317,Takhtamygda,RU,2021-12-20 19:20:54,54.1,123.5667,-23.66,89,26,3.67
318,Bereda,ES,2021-12-20 19:20:54,43.2686,-7.5406,55.15,87,94,2.06
319,Chifeng,CN,2021-12-20 19:18:23,42.2683,118.9636,22.37,52,4,4.59
320,Skibbereen,IE,2021-12-20 19:20:54,51.55,-9.2667,44.4,82,100,17.76
321,Khoy,IR,2021-12-20 19:20:55,38.5504,44.9535,39.51,71,100,8.01
322,Saldanha,ZA,2021-12-20 19:21:55,-33.0117,17.9442,66.25,79,100,8.05
323,Imeni Babushkina,RU,2021-12-20 19:21:56,59.7573,43.1285,5.85,93,100,8.59
324,Jerantut,MY,2021-12-20 19:21:56,3.936,102.3626,72.41,99,78,1.21
325,Shimoda,JP,2021-12-20 19:21:56,34.6667,138.95,41.11,73,0,17.63
326,Nantucket,US,2021-12-20 19:21:57,41.2835,-70.0995,37.51,66,1,5.75
327,Lagoa,PT,2021-12-20 19:21:57,39.05,-27.9833,60.48,77,6,27.36
328,Allanridge,ZA,2021-12-20 19:21:57,-27.7543,26.6438,68.04,52,16,5.03
329,Canton,CN,2021-12-20 19:21:58,23.1167,113.25,55.99,87,100,10.94
330,Nisia Floresta,BR,2021-12-20 19:21:58,-6.0911,-35.2086,86.81,58,27,12.53
331,Yashkul,RU,2021-12-20 19:21:59,46.1711,45.3435,38.91,81,100,8.12
332,Paranaiba,BR,2021-12-20 19:21:59,-19.6772,-51.1908,88.41,46,79,6.29
333,Sawtell,AU,2021-12-20 19:21:59,-30.3833,153.1,73.42,83,3,8.05
334,Mexico,PH,2021-12-20 19:22:00,15.0646,120.7198,78.82,88,8,4.25
335,Partizanskoye,RU,2021-12-20 19:22:00,55.5006,94.39,-5.67,99,100,5.1
336,Adrar,MR,2021-12-20 19:22:00,20.5022,-10.0711,72.21,27,100,7.99
337,Grand Gaube,MU,2021-12-20 19:22:01,-20.0064,57.6608,77.4,79,84,1.01
338,Iqaluit,CA,2021-12-20 19:22:01,63.7506,-68.5145,-4.27,77,75,5.75
339,Tumaco,CO,2021-12-20 19:22:01,1.7986,-78.8156,78.3,87,99,13.96
340,Almaznyy,RU,2021-12-20 19:22:02,48.0448,40.045,32.14,95,100,6.82
341,Ondangwa,NA,2021-12-20 19:22:02,-17.9167,15.95,82.4,44,15,10.36
342,Tecoanapa,MX,2021-12-20 19:22:02,16.5167,-98.75,83.7,66,0,8.14
343,Mirnyy,RU,2021-12-20 19:22:03,62.5353,113.9611,-21.1,96,100,8.23
344,Cherskiy,RU,2021-12-20 19:22:03,68.75,161.3,-16.53,98,100,22.93
345,Leshan,CN,2021-12-20 19:22:04,29.5623,103.7639,46.18,76,5,2.46
346,Paraguacu Paulista,BR,2021-12-20 19:22:04,-22.4128,-50.5758,87.24,30,3,5.95
347,Korsakov,RU,2021-12-20 19:22:04,46.6328,142.7813,3.04,79,69,5.68
348,Sembe,CG,2021-12-20 19:22:05,1.6481,14.5806,77.59,60,9,2.04
349,Pervomayskoye,RU,2021-12-20 19:22:05,43.919,46.7102,44.67,91,100,7.16
350,Atchison,US,2021-12-20 19:22:05,39.563,-95.1216,47.32,49,4,11.59
351,Minas,UY,2021-12-20 19:18:26,-34.3759,-55.2377,79.27,26,18,16.89
352,Alice Springs,AU,2021-12-20 19:22:06,-23.7,133.8833,65.75,55,0,0.0
353,Beringovskiy,RU,2021-12-20 19:22:06,63.05,179.3167,-10.71,89,80,2.33
354,Lasa,IT,2021-12-20 19:22:06,46.6166,10.7002,31.08,49,7,5.19
355,Rafai,CF,2021-12-20 19:22:07,4.95,23.9167,81.59,38,99,2.15
356,Port Macquarie,AU,2021-12-20 19:22:07,-31.4333,152.9167,69.89,91,8,7.81
357,Touros,BR,2021-12-20 19:22:07,-5.1989,-35.4608,86.9,65,90,14.32
358,Beruwala,LK,2021-12-20 19:22:08,6.4788,79.9828,77.9,85,11,4.97
359,Tuy Hoa,VN,2021-12-20 19:22:08,13.0833,109.3,72.52,94,100,6.64
360,Falam,MM,2021-12-20 19:22:08,22.9167,93.6833,46.56,96,6,1.48
361,Ust-Kut,RU,2021-12-20 19:22:09,56.7938,105.7672,-44.63,100,56,1.54
362,Northam,GB,2021-12-20 19:22:09,51.0333,-4.2167,47.01,85,96,15.5
363,Koungou,YT,2021-12-20 19:22:10,-12.7336,45.2042,82.11,78,40,5.75
364,Morozovsk,RU,2021-12-20 19:22:10,48.3539,41.8261,34.72,97,100,2.33
365,Moranbah,AU,2021-12-20 19:22:10,-22.0016,148.0466,71.02,83,0,6.24
366,Srednekolymsk,RU,2021-12-20 19:22:11,67.45,153.6833,-21.03,97,100,21.16
367,Kyra,RU,2021-12-20 19:22:11,49.5776,111.9753,-2.07,74,0,2.01
368,Siniscola,IT,2021-12-20 19:23:11,40.5719,9.6922,53.15,76,28,5.37
369,Show Low,US,2021-12-20 19:23:12,34.2542,-110.0298,57.07,19,1,0.0
370,Waingapu,ID,2021-12-20 19:23:12,-9.6567,120.2641,80.78,84,75,4.92
371,Hay River,CA,2021-12-20 19:23:13,60.8156,-115.7999,-13.02,77,75,0.0
372,Victoria,HK,2021-12-20 19:20:33,22.2855,114.1577,63.32,91,100,3.0
373,Turmero,VE,2021-12-20 19:23:13,10.2239,-67.4729,90.68,49,71,5.26
374,Aklavik,CA,2021-12-20 19:23:13,68.2191,-135.0107,10.4,85,90,4.61
375,Surgut,RU,2021-12-20 19:19:18,61.25,73.4167,-18.22,76,40,11.18
376,Portalegre,PT,2021-12-20 19:23:14,39.2938,-7.4312,53.89,98,100,7.78
377,Kearney,US,2021-12-20 19:20:54,40.6995,-99.0815,32.92,51,1,20.71
378,Athabasca,CA,2021-12-20 19:23:14,54.7169,-113.2854,5.41,88,60,5.91
379,Klaksvik,FO,2021-12-20 19:23:15,62.2266,-6.589,40.12,79,99,7.36
380,Gull Lake,CA,2021-12-20 19:23:15,50.1001,-108.4847,5.36,82,100,7.25
381,Mikkeli,FI,2021-12-20 19:23:16,61.6886,27.2723,6.91,85,100,4.61
382,Chegdomyn,RU,2021-12-20 19:23:16,51.1167,133.0167,-0.17,99,100,1.39
383,Killam,CA,2021-12-20 19:23:16,52.7834,-111.8518,6.39,77,100,3.44
384,Wuwei,CN,2021-12-20 19:23:17,37.9281,102.6414,30.38,30,0,4.21
385,Bada,RU,2021-12-20 19:23:17,51.392,109.8717,-9.63,96,7,3.02
386,Esperance,AU,2021-12-20 19:23:17,-33.8667,121.9,55.24,82,0,6.73
387,Faranah,GN,2021-12-20 19:23:18,10.0404,-10.7434,78.3,22,58,5.14
388,Itaperucu,BR,2021-12-20 19:23:18,-25.22,-49.3478,81.43,61,0,4.5
389,Castro,BR,2021-12-20 19:23:18,-24.7911,-50.0119,81.27,29,1,4.43
390,Filadelfia,US,2021-12-20 19:19:51,39.9523,-75.1638,41.14,42,20,1.99
391,Umm Lajj,SA,2021-12-20 19:23:19,25.0213,37.2685,66.69,50,41,13.49
392,Hudiksvall,SE,2021-12-20 19:23:19,61.729,17.1036,22.62,82,14,5.28
393,Havoysund,NO,2021-12-20 19:22:12,70.9963,24.6622,23.88,76,95,8.86
394,Auki,SB,2021-12-20 19:23:20,-8.7676,160.7034,78.67,86,100,5.06
395,Te Anau,NZ,2021-12-20 19:23:21,-45.4167,167.7167,54.34,92,100,9.95
396,Sirpur,IN,2021-12-20 19:23:21,19.4833,79.6,54.27,31,0,4.36
397,Pingliang,CN,2021-12-20 19:23:21,35.5392,106.6861,35.35,31,0,5.59
398,Terrace,CA,2021-12-20 19:22:47,54.5163,-128.6035,9.43,72,1,19.57
399,Sao Filipe,CV,2021-12-20 19:23:22,14.8961,-24.4956,74.7,77,100,10.31
400,Lokosovo,RU,2021-12-20 19:23:22,61.1333,74.8167,-7.69,95,100,12.15
401,Mahebourg,MU,2021-12-20 19:23:22,-20.4081,57.7,77.29,88,75,3.44
402,Chissamba,AO,2021-12-20 19:23:23,-12.1667,17.3333,68.74,79,58,2.44
403,Copiapo,CL,2021-12-20 19:23:23,-27.3667,-70.3333,64.09,49,100,10.49
404,Cayenne,GF,2021-12-20 19:23:24,4.9333,-52.3333,87.84,81,20,3.0
405,Balila,JO,2021-12-20 19:23:24,32.3881,35.9351,40.35,90,100,13.6
406,Cedar City,US,2021-12-20 19:23:15,37.6775,-113.0619,42.19,36,1,16.11
407,Malakal,SS,2021-12-20 19:23:25,9.5334,31.6605,79.95,25,56,6.93
408,Zyryanka,RU,2021-12-20 19:23:25,65.75,150.85,-34.71,89,100,11.18
409,Korla,CN,2021-12-20 19:23:26,41.7597,86.1469,24.51,52,100,3.04
410,Bandarbeyla,SO,2021-12-20 19:23:26,9.4942,50.8122,77.61,75,41,17.27
411,Ponte De Sor,PT,2021-12-20 19:23:26,39.2496,-8.0101,58.98,94,100,10.13
412,Zlitan,LY,2021-12-20 19:23:27,32.4674,14.5687,58.5,47,6,9.4
413,Kyabram,AU,2021-12-20 19:23:27,-36.3167,145.05,57.87,62,5,5.95
414,Nemuro,JP,2021-12-20 19:23:27,43.3236,145.575,36.61,55,98,14.54
415,Aksha,RU,2021-12-20 19:24:28,50.2814,113.2867,-6.84,91,11,2.46
416,Vredendal,ZA,2021-12-20 19:24:28,-31.6683,18.5012,75.69,52,100,3.13
417,Pangody,RU,2021-12-20 19:24:29,65.85,74.4859,-25.73,89,100,10.71
418,Fiche,ET,2021-12-20 19:24:29,9.8,38.7333,53.46,66,98,6.38
419,Lac Du Bonnet,CA,2021-12-20 19:24:30,50.2536,-96.0612,0.18,80,99,10.87
420,Panzhihua,CN,2021-12-20 19:24:30,26.5851,101.7128,48.38,78,1,0.92
421,Mayo,US,2021-12-20 19:24:31,38.8876,-76.5119,43.79,53,1,3.0
422,Kalmunai,LK,2021-12-20 19:24:31,7.4167,81.8167,77.65,80,3,6.13
423,Seydi,TM,2021-12-20 19:24:31,39.4816,62.9137,52.61,69,0,13.22
424,Sabla,NG,2021-12-20 19:24:32,12.7525,4.7077,73.04,18,0,10.51
425,Hima,UG,2021-12-20 19:24:32,0.2958,30.1804,67.35,92,100,1.66
426,Puerto Montt,CL,2021-12-20 19:24:33,-41.4698,-72.9447,68.83,56,0,14.97
427,Oksfjord,NO,2021-12-20 19:24:34,70.2396,22.3479,24.98,84,63,6.2
428,Gurupi,BR,2021-12-20 19:24:34,-11.7292,-49.0686,80.67,82,100,6.15
429,Namibe,AO,2021-12-20 19:24:34,-15.1961,12.1522,70.02,73,4,9.33
430,Askiz,RU,2021-12-20 19:24:35,53.1319,90.5264,29.07,85,100,12.03
431,North Augusta,US,2021-12-20 19:24:35,33.5018,-81.9651,47.52,56,1,8.05
432,Ancud,CL,2021-12-20 19:24:36,-41.8697,-73.8203,75.22,58,0,10.69
433,Tigil,RU,2021-12-20 19:24:36,57.8,158.6667,-2.2,94,72,4.7
434,Laguna,US,2021-12-20 19:24:37,38.421,-121.4238,53.2,93,90,5.75
435,Xuddur,SO,2021-12-20 19:24:37,4.1213,43.8894,84.65,44,100,14.41
436,Neiafu,TO,2021-12-20 19:24:37,-18.65,-173.9833,83.08,69,40,9.22
437,Lorengau,PG,2021-12-20 19:24:38,-2.0226,147.2712,80.42,80,99,1.88
438,Gorom-Gorom,BF,2021-12-20 19:24:38,14.4439,-0.2361,74.66,11,84,11.01
439,Great Falls,US,2021-12-20 19:24:39,47.5002,-111.3008,29.93,80,1,1.01
440,Nuevo Progreso,MX,2021-12-20 19:24:39,23.1667,-97.95,66.47,68,99,5.01
441,Nome,US,2021-12-20 19:24:39,64.5011,-165.4064,28.47,80,90,6.91
442,Rochegda,RU,2021-12-20 19:24:40,62.8,43.25,-1.89,93,100,5.82
443,Maun,BW,2021-12-20 19:24:40,-19.9833,23.4167,76.96,57,0,5.75
444,Calama,CL,2021-12-20 19:24:41,-22.4667,-68.9333,73.89,25,71,24.16
445,Chunoyar,RU,2021-12-20 19:24:41,57.4467,97.3217,-24.72,90,27,5.88
446,Choma,ZM,2021-12-20 19:24:41,-16.8065,26.9531,64.67,89,100,4.61
447,Bull Savanna,JM,2021-12-20 19:24:42,17.8868,-77.5902,80.4,62,0,8.93
448,Taoudenni,ML,2021-12-20 19:21:08,22.6783,-3.9836,78.3,16,100,10.74
449,Vanino,RU,2021-12-20 19:24:42,49.0869,140.2543,-3.75,94,99,4.61
450,Xichang,CN,2021-12-20 19:24:42,27.8964,102.2634,44.44,85,51,2.33
451,Rabo De Peixe,PT,2021-12-20 19:24:43,37.8,-25.5833,56.71,97,75,14.97
452,Myaundzha,RU,2021-12-20 19:24:43,63.0494,147.1858,-46.03,97,69,1.81
453,Lyantonde,UG,2021-12-20 19:24:44,-0.4031,31.1572,64.98,93,99,0.94
454,Ayan,RU,2021-12-20 19:24:44,56.45,138.1667,-21.14,74,8,13.11
455,Ahipara,NZ,2021-12-20 19:24:44,-35.1667,173.1667,63.77,81,100,1.92
456,Collingwood,CA,2021-12-20 19:20:15,44.4834,-80.2164,38.37,71,100,16.55
457,Beisfjord,NO,2021-12-20 19:24:45,68.3751,17.5988,27.25,87,55,8.34
458,Parichha,IN,2021-12-20 19:24:45,25.5167,78.75,52.12,30,0,1.03
459,Jiaozuo,CN,2021-12-20 19:25:45,35.2397,113.2331,43.57,28,0,7.36
460,Bambanglipuro,ID,2021-12-20 19:25:46,-7.95,110.2833,76.33,90,100,2.42
461,Marsh Harbour,BS,2021-12-20 19:25:46,26.5412,-77.0636,76.6,76,20,3.27
462,Saint-Gaudens,FR,2021-12-20 19:25:46,43.0833,0.6667,49.14,71,85,5.75
463,Sanandaj,IR,2021-12-20 19:25:47,35.3144,46.9923,46.78,80,100,24.99
464,Dodola,ET,2021-12-20 19:25:47,6.9833,39.1833,55.38,78,100,3.51
465,Vila Franca Do Campo,PT,2021-12-20 19:25:47,37.7167,-25.4333,57.61,76,22,15.5
466,Plettenberg Bay,ZA,2021-12-20 19:25:48,-34.0527,23.3716,66.78,92,97,13.06
467,Pangkalanbuun,ID,2021-12-20 19:25:48,-2.6833,111.6167,73.85,99,100,1.45
468,Burgeo,CA,2021-12-20 19:25:49,47.6167,-57.6152,25.32,66,52,15.97
469,Inhambane,MZ,2021-12-20 19:25:49,-23.865,35.3833,75.18,83,40,3.44
470,Tessalit,ML,2021-12-20 19:25:49,20.1986,1.0114,70.86,19,12,11.88
471,Zalesovo,RU,2021-12-20 19:25:50,53.9939,84.7431,19.22,96,100,6.51
472,Guerrero Negro,MX,2021-12-20 19:21:04,27.9769,-114.0611,68.54,33,21,1.03
473,Puerto Carreno,CO,2021-12-20 19:24:11,6.189,-67.4859,89.76,49,100,9.04
474,Hede,CN,2021-12-20 19:25:51,33.7681,120.2517,42.82,53,0,7.58
475,Biak,ID,2021-12-20 19:25:51,-0.9131,122.8766,76.86,81,100,5.08
476,Lumsden,CA,2021-12-20 19:25:51,50.6501,-104.8678,9.57,89,100,5.14
477,Kigorobya,UG,2021-12-20 19:25:52,1.6162,31.3089,70.68,81,100,3.69
478,Okha,RU,2021-12-20 19:25:52,53.5739,142.9478,-5.13,92,89,2.06
479,Kloulklubed,PW,2021-12-20 19:24:14,7.0419,134.2556,81.1,79,35,18.86
480,Alakurtti,RU,2021-12-20 19:25:52,66.9672,30.3491,12.63,94,63,6.38
481,Pyay,MM,2021-12-20 19:25:53,18.8167,95.2167,67.66,84,0,3.31
482,Deer Lake,CA,2021-12-20 19:25:53,49.1667,-57.4316,21.06,63,40,6.91
483,Sakakah,SA,2021-12-20 19:25:53,29.9697,40.2064,56.77,26,0,19.51
484,Rio Grande,BR,2021-12-20 19:25:54,-32.035,-52.0986,82.51,75,5,12.66
485,Ballina,AU,2021-12-20 19:25:54,-28.8667,153.5667,73.58,88,75,8.05
486,Kahului,US,2021-12-20 19:24:02,20.8947,-156.47,74.84,86,40,12.66
487,Hongjiang,CN,2021-12-20 19:25:55,27.11,109.9956,48.18,79,9,0.96
488,Tando Adam,PK,2021-12-20 19:25:55,25.7637,68.661,53.65,63,16,8.5
489,Portland,US,2021-12-20 19:23:09,45.5234,-122.6762,44.71,94,90,3.0
490,Nabire,ID,2021-12-20 19:25:06,-3.3667,135.4833,74.73,93,100,3.83
491,Dawson,US,2021-12-20 19:25:56,31.7735,-84.4466,49.42,50,100,11.72
492,Plonsk,PL,2021-12-20 19:25:57,52.6235,20.3755,29.03,62,3,8.57
493,Arbagar,RU,2021-12-20 19:25:57,51.9438,116.2805,-22.25,91,3,0.81
494,Rawson,AR,2021-12-20 19:25:58,-43.3002,-65.1023,75.92,36,0,25.9
495,Wana,PK,2021-12-20 19:25:58,32.2989,69.5725,48.09,36,1,4.83
496,Aloleng,PH,2021-12-20 19:25:58,16.1307,119.7824,78.4,84,4,5.75
497,Kamogawa,JP,2021-12-20 19:25:59,35.1,140.1,41.05,77,3,5.7
498,Melnikovo,RU,2021-12-20 19:25:59,56.5558,84.085,-6.86,99,100,4.05
499,Talcahuano,CL,2021-12-20 19:25:59,-36.7167,-73.1167,74.88,53,0,14.97
500,Dawlatabad,AF,2021-12-20 19:26:00,36.4141,64.9053,55.29,64,7,6.82
501,Voi,KE,2021-12-20 19:26:00,-3.3945,38.563,73.42,90,100,2.89
502,Mount Isa,AU,2021-12-20 19:26:01,-20.7333,139.5,80.37,61,40,8.05
503,Kahramanmaras,TR,2021-12-20 19:26:01,38.0,37.0,30.83,96,100,2.55
504,Naze,JP,2021-12-20 19:26:01,28.3667,129.4833,58.39,61,100,5.95
505,Bahua,IN,2021-12-20 19:26:02,25.85,80.6333,50.92,31,5,3.71
506,Sinnamary,GF,2021-12-20 19:27:02,5.3833,-52.95,83.16,73,100,8.34
507,Ascension,US,2021-12-20 19:27:04,30.2169,-90.9001,50.0,89,90,3.44
508,Buala,SB,2021-12-20 19:27:04,-8.145,159.5921,79.75,86,99,6.67
509,Constitucion,CL,2021-12-20 19:27:05,-35.3333,-72.4167,71.96,58,14,17.49
510,Buta,CD,2021-12-20 19:27:06,2.7858,24.73,79.36,44,100,2.89
511,Berezovka,BY,2021-12-20 19:27:07,53.7214,25.4993,21.63,65,89,12.88
512,Riverton,US,2021-12-20 19:27:08,40.5219,-111.9391,46.78,54,1,3.0
513,Sondrio,IT,2021-12-20 19:27:08,46.169,9.8692,44.08,65,17,1.01
514,Hobyo,SO,2021-12-20 19:27:09,5.3505,48.5268,79.14,79,98,16.55
515,Simbahan,PH,2021-12-20 19:27:10,6.3032,120.5836,82.49,77,100,13.78
516,George,ZA,2021-12-20 19:23:29,-33.963,22.4617,65.75,94,90,9.22
517,Cockburn Town,TC,2021-12-20 19:27:10,21.4612,-71.1419,79.92,73,1,14.34
518,Inta,RU,2021-12-20 19:27:10,66.0317,60.1659,-5.22,80,100,21.88
519,Santa Ines,BR,2021-12-20 19:27:11,-3.6667,-45.38,88.29,58,96,5.7
520,Broome,US,2021-12-20 19:27:11,42.2506,-75.833,36.55,61,1,3.0
521,North Ogden,US,2021-12-20 19:27:11,41.3072,-111.9602,40.01,55,1,4.61
522,Vila Velha,BR,2021-12-20 19:26:50,-20.3297,-40.2925,73.35,84,75,10.36
523,Luwuk,ID,2021-12-20 19:27:12,-0.9516,122.7875,77.83,83,100,4.59
524,Minab,IR,2021-12-20 19:27:12,27.1467,57.0801,63.9,73,100,1.83
525,Morehead,US,2021-12-20 19:22:50,37.2711,-87.1764,45.14,63,1,0.0
526,Yaan,NG,2021-12-20 19:27:13,7.3833,8.5667,81.99,21,8,5.97
527,Gambo,CF,2021-12-20 19:27:13,4.6482,22.2633,78.15,39,8,2.33
528,Atar,MR,2021-12-20 19:27:13,20.5169,-13.0499,72.75,32,100,13.24
529,Akureyri,IS,2021-12-20 19:27:14,65.6835,-18.0878,31.93,93,0,2.3
530,Thyboron,DK,2021-12-20 19:27:15,56.6985,8.2124,31.98,54,99,4.54
531,Mocuba,MZ,2021-12-20 19:27:16,-16.8392,36.9856,72.52,95,49,3.47
532,Brigantine,US,2021-12-20 19:27:17,39.4101,-74.3646,42.03,54,1,0.0
533,Newcastle,AU,2021-12-20 19:24:48,-32.9272,151.7765,74.71,96,75,1.01
534,Ekibastuz,KZ,2021-12-20 19:27:17,51.6667,75.3667,26.64,97,91,7.78
535,Kulhudhuffushi,MV,2021-12-20 19:27:18,6.6221,73.07,81.48,74,4,10.56
536,Solwezi,ZM,2021-12-20 19:27:18,-12.1688,26.3894,64.08,95,100,4.47
537,Faya,SA,2021-12-20 19:27:18,18.3851,42.4509,59.11,89,45,4.92
538,Lagunas,PE,2021-12-20 19:23:09,-5.2269,-75.6753,85.42,73,100,4.63
539,Nalut,LY,2021-12-20 19:27:19,30.3333,10.85,50.38,43,0,3.67
540,Zhigansk,RU,2021-12-20 19:27:19,66.7697,123.3711,-52.74,100,58,1.59
541,Joaquim Gomes,BR,2021-12-20 19:27:19,-9.1373,-35.7519,86.25,49,27,14.0
542,Yanam,IN,2021-12-20 19:27:20,16.7333,82.2167,68.09,82,0,1.81
543,Torrington,US,2021-12-20 19:25:54,41.8007,-73.1212,36.48,47,12,7.0
544,Saint-Pierre,RE,2021-12-20 19:27:20,-21.3393,55.4781,78.48,78,90,10.36
545,Ozerne,UA,2021-12-20 19:27:21,50.1782,28.7338,25.79,91,100,11.77
546,Vijapur,IN,2021-12-20 19:27:21,23.5667,72.75,52.75,24,22,3.31
547,Illapel,CL,2021-12-20 19:27:21,-31.6308,-71.1653,79.11,47,1,9.31
548,Vanimo,PG,2021-12-20 19:27:22,-2.6741,141.3028,78.13,89,100,8.39
549,Craig,US,2021-12-20 19:27:22,40.5153,-107.5464,34.84,58,1,5.75
550,Toora-Khem,RU,2021-12-20 19:27:22,52.4675,96.11,11.28,97,100,1.97
551,La Ronge,CA,2021-12-20 19:27:23,55.1001,-105.2842,-1.95,71,94,3.44
552,Ust-Koksa,RU,2021-12-20 19:27:23,50.2696,85.6108,14.49,94,99,0.87
553,Katsuura,JP,2021-12-20 19:28:23,35.1333,140.3,41.11,73,1,9.08
554,Rock Springs,US,2021-12-20 19:28:24,41.5875,-109.2029,38.64,35,1,8.05
555,Ukiah,US,2021-12-20 19:28:24,39.1502,-123.2078,50.99,85,90,8.05
556,Haapiti,PF,2021-12-20 19:28:25,-17.5667,-149.8667,83.93,67,29,7.72
557,Vanavara,RU,2021-12-20 19:28:25,60.34,102.2797,-41.49,100,61,0.96
558,Iisalmi,FI,2021-12-20 19:28:25,63.5592,27.1907,5.02,92,92,8.14
559,Palaia Fokaia,GR,2021-12-20 19:28:26,37.72,23.9463,51.76,54,0,3.53
560,Olyka,UA,2021-12-20 19:28:26,50.7186,25.8125,24.93,89,100,14.29
561,River Falls,US,2021-12-20 19:28:26,44.8614,-92.6238,27.52,57,67,14.94
562,Banda Aceh,ID,2021-12-20 19:25:03,5.5577,95.3222,74.37,97,100,8.05
563,Isangel,VU,2021-12-20 19:28:27,-19.55,169.2667,82.51,89,40,0.0
564,Belvedere Marittimo,IT,2021-12-20 19:28:27,39.6179,15.8617,51.12,79,63,5.61
565,Khandyga,RU,2021-12-20 19:28:28,62.6667,135.6,-49.79,100,80,1.43
566,Gorontalo,ID,2021-12-20 19:28:28,0.5412,123.0595,76.24,92,100,3.91
567,Santa Vitoria Do Palmar,BR,2021-12-20 19:28:28,-33.5189,-53.3681,78.67,55,12,11.32
568,Konstantinovka,RU,2021-12-20 19:28:29,49.6167,127.9833,-2.36,94,100,16.2
569,Turkistan,KZ,2021-12-20 19:28:29,43.0,68.0,42.55,77,0,8.99
570,Jalingo,NG,2021-12-20 19:28:29,8.8833,11.3667,77.67,24,5,4.99
571,Twin Falls,US,2021-12-20 19:28:30,42.3505,-114.6445,46.74,27,1,13.8
572,Cloquet,US,2021-12-20 19:28:30,46.7216,-92.4594,15.19,67,90,14.97
573,Labuhan,ID,2021-12-20 19:28:31,-6.8844,112.2051,78.8,85,100,9.28
574,Diu,IN,2021-12-20 19:28:31,20.7141,70.9822,68.11,32,0,5.21
575,Raisen,IN,2021-12-20 19:28:31,23.3333,77.8,51.98,31,0,1.92
576,Ucluelet,CA,2021-12-20 19:28:32,48.9329,-125.5528,37.71,59,1,5.53
577,Husavik,IS,2021-12-20 19:28:32,66.0449,-17.3389,31.91,90,79,2.66
578,Daru,PG,2021-12-20 19:28:32,-9.0763,143.2092,78.35,83,100,4.29
579,Batagay-Alyta,RU,2021-12-20 19:28:33,67.8006,130.4114,-23.12,97,100,1.59
580,Elat,IL,2021-12-20 19:28:33,29.5581,34.9482,57.04,47,0,9.22
581,Yeppoon,AU,2021-12-20 19:28:34,-23.1333,150.7333,69.58,73,4,4.83
582,Padang,ID,2021-12-20 19:28:34,-0.9492,100.3543,76.69,84,92,3.65
583,Krasnoshchekovo,RU,2021-12-20 19:29:12,51.6708,82.7289,26.89,95,100,4.47
584,Port Hardy,CA,2021-12-20 19:29:12,50.6996,-127.4199,37.76,86,75,5.75
585,Deming,US,2021-12-20 19:29:13,32.2687,-107.7586,62.24,20,1,4.61
586,Honiara,SB,2021-12-20 19:29:13,-9.4333,159.95,78.04,87,100,1.99
587,Irtyshskiy,RU,2021-12-20 19:29:13,58.3333,68.1333,9.41,95,100,5.46
588,Prabumulih,ID,2021-12-20 19:29:14,-3.45,104.25,74.44,97,100,2.46
589,Sechura,PE,2021-12-20 19:29:14,-5.5569,-80.8222,75.15,63,61,8.23
590,Dingle,PH,2021-12-20 19:29:14,10.9995,122.6711,74.73,93,100,7.27
591,Novikovo,RU,2021-12-20 19:29:15,51.1537,37.8879,22.53,76,91,6.55
